name,path,xsec
FM5_7.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_7_11_84607_0.root,5.47748E-02
FM5_7.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_7_12_84608_0.root,3.45673E-02
FM5_8.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_8_10_84609_0.root,2.71005E+00
FM5_8.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_8_11_84610_0.root,6.11128E-02
FM5_8.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_8_12_84611_0.root,3.45514E-02
FM7_1.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_1_10_84612_0.root,3.51768E-02
FM7_1.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_1_11_84613_0.root,3.44333E-02
FM7_2.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_2_10_84614_0.root,3.77593E-02
FM7_2.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_2_11_84615_0.root,3.43839E-02
FM7_3.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_3_10_84616_0.root,4.17693E-02
FM7_3.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_3_11_84617_0.root,3.44168E-02
FM7_4.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_4_10_84618_0.root,4.73980E-02
FM7_4.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_4_11_84619_0.root,3.45328E-02
FM7_5.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_5_10_84620_0.root,5.45288E-02
FM7_5.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_5_11_84621_0.root,3.46299E-02
FM7_6.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_6_10_84622_0.root,6.34774E-02
FM7_6.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_6_11_84623_0.root,3.47384E-02
FM7_7.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_7_10_84624_0.root,7.44647E-02
FM7_7.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM7_7_11_84625_0.root,3.46929E-02
FT0_1.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT0_1_11_84626_0.root,4.09375E-02
